Date,Time,"VOC_Sensor {device=""F1"", name=""VOC_data""}","VOC_Sensor {device=""MQ135"", name=""VOC_data""}","VOC_Sensor {device=""MQ138"", name=""VOC_data""}","VOC_Sensor {device=""MQ3"", name=""VOC_data""}","VOC_Sensor {device=""MQ9"", name=""VOC_data""}"
19-09-2022,07:48:40,,138,2501,963,155
19-09-2022,07:49:00,,136,2626,971,158
19-09-2022,07:49:20,,139,1031,966,157
19-09-2022,07:49:40,,140,2979,971,158
19-09-2022,07:50:00,,138,2738,965,157
19-09-2022,07:50:20,,143,2997,967,159
19-09-2022,07:50:40,,134,3836,963,156
19-09-2022,07:51:00,,138,1947,966,155
19-09-2022,07:51:20,0,132,2297,960,155
19-09-2022,07:51:40,0,140,2683,965,181
19-09-2022,07:52:00,,136,2801,965,161
19-09-2022,07:52:20,,168,2614,951,157
19-09-2022,07:52:40,,140,3795,969,162
19-09-2022,07:53:00,,138,2923,969,160
19-09-2022,07:53:20,,137,2306,962,157
19-09-2022,07:53:40,0,141,3181,967,162
19-09-2022,07:54:00,,136,2926,966,159
19-09-2022,07:54:20,,131,3039,966,158
19-09-2022,07:54:40,,143,2645,962,157
19-09-2022,07:55:00,,139,2185,965,160
19-09-2022,07:55:20,,139,2730,964,157
19-09-2022,07:55:40,,136,3631,964,157
19-09-2022,07:56:00,,138,1712,959,162
19-09-2022,07:56:20,,138,3078,961,158
19-09-2022,07:56:40,,138,1892,964,158
19-09-2022,07:57:00,,156,2339,919,157
19-09-2022,07:57:20,,139,2332,962,159
19-09-2022,07:57:40,,145,1999,963,157
19-09-2022,07:58:00,,138,2695,958,157
19-09-2022,07:58:20,,139,2955,963,160
19-09-2022,07:58:40,,140,3172,962,159
19-09-2022,07:59:00,0,139,2562,958,153
19-09-2022,07:59:20,,143,3497,960,159
19-09-2022,07:59:40,,137,1893,962,156
19-09-2022,08:00:00,,140,2825,958,161
19-09-2022,08:00:20,,136,2843,973,158
19-09-2022,08:00:40,,141,3055,961,161
19-09-2022,08:01:00,,135,2766,961,150
19-09-2022,08:01:20,,139,2465,958,154
19-09-2022,08:01:40,,139,3980,960,159
19-09-2022,08:02:00,,139,3048,962,160
19-09-2022,08:02:20,,139,2273,961,158
19-09-2022,08:02:40,,138,2767,972,162
19-09-2022,08:03:00,,136,2856,977,159
19-09-2022,08:03:20,,142,3149,978,152
19-09-2022,08:03:40,,138,2396,975,158
19-09-2022,08:04:00,,136,2564,975,167
19-09-2022,08:04:20,,127,2506,971,154
19-09-2022,08:04:40,,141,1238,968,163
19-09-2022,08:05:00,,138,1778,969,155
19-09-2022,08:05:20,,138,2042,969,156
19-09-2022,08:05:40,0,139,1808,956,159
19-09-2022,08:06:00,,135,3450,957,160
19-09-2022,08:06:20,,138,2134,954,148
19-09-2022,08:06:40,,137,2750,954,155
19-09-2022,08:07:00,0,143,2406,953,159
19-09-2022,08:07:20,,138,2078,954,158
19-09-2022,08:07:40,,137,2011,946,152
19-09-2022,08:08:00,,140,3280,957,157
19-09-2022,08:08:20,,139,2127,951,156
19-09-2022,08:08:40,0,140,2530,953,157
19-09-2022,08:09:00,,138,2116,952,160
19-09-2022,08:09:20,,139,2830,950,152
19-09-2022,08:09:40,0,138,1285,951,152
19-09-2022,08:10:00,,136,2638,948,154
19-09-2022,08:10:20,,134,2721,950,159
19-09-2022,08:10:40,,138,1829,946,156
19-09-2022,08:11:00,,144,2765,947,157
19-09-2022,08:11:20,,136,2466,949,159
19-09-2022,08:11:40,,140,2170,942,156
19-09-2022,08:12:00,,136,751,948,155
19-09-2022,08:12:20,,136,2488,953,155
19-09-2022,08:12:40,,138,3082,946,157
19-09-2022,08:13:00,0,136,3064,949,158
19-09-2022,08:13:20,,138,2350,948,156
19-09-2022,08:13:40,,138,3625,947,154
19-09-2022,08:14:00,,132,3461,945,156
19-09-2022,08:14:20,,139,3469,945,155
19-09-2022,08:14:40,,138,2295,945,155
19-09-2022,08:15:00,,136,1931,946,149
19-09-2022,08:15:20,0,138,2368,944,155
19-09-2022,08:15:40,,137,1756,944,149
19-09-2022,08:16:00,,133,2733,944,156
19-09-2022,08:16:20,,135,2864,950,156
19-09-2022,08:16:40,0,133,2283,943,151
19-09-2022,08:17:00,,136,2939,942,154
19-09-2022,08:17:20,0,146,3032,946,153
19-09-2022,08:17:40,,136,2876,940,155
19-09-2022,08:18:00,,138,2433,938,155
19-09-2022,08:18:20,0,136,2076,942,153
19-09-2022,08:18:40,0,137,494,943,148
19-09-2022,08:19:00,,138,1755,942,158
19-09-2022,08:19:20,0,139,2831,948,152
19-09-2022,08:19:40,,138,2183,948,155
19-09-2022,08:20:00,,131,1995,947,157
19-09-2022,08:20:20,,135,2813,952,154
19-09-2022,08:20:40,,139,3482,945,153
19-09-2022,08:21:00,0,139,1520,946,155
19-09-2022,08:21:20,,141,1688,948,158
19-09-2022,08:21:40,,138,1841,947,159
19-09-2022,08:22:00,,138,2012,945,146
19-09-2022,08:22:20,,135,3325,947,156
19-09-2022,08:22:40,,135,3664,944,157
19-09-2022,08:23:00,,138,3187,945,157
19-09-2022,08:23:20,,136,2774,945,154
19-09-2022,08:23:40,,138,2627,949,155
19-09-2022,08:24:00,,141,2878,947,156
19-09-2022,08:24:20,,133,2622,951,159
19-09-2022,08:24:40,0,138,3581,946,157
19-09-2022,08:25:00,,135,2134,949,159
19-09-2022,08:25:20,,137,2307,949,160
19-09-2022,08:25:40,0,137,3061,951,159
19-09-2022,08:26:00,,133,3192,947,157
19-09-2022,08:26:20,0.31,176,2732,944,158
19-09-2022,08:26:40,,140,3289,952,159
19-09-2022,08:27:00,,138,3066,949,158
19-09-2022,08:27:20,,137,2576,948,138
19-09-2022,08:27:40,0,137,2551,949,158
19-09-2022,08:28:00,,135,2060,950,159
19-09-2022,08:28:20,0,137,3072,949,154
19-09-2022,08:28:40,,141,1389,949,158
19-09-2022,08:29:00,,136,2383,952,160
19-09-2022,08:29:20,,139,1994,952,158
19-09-2022,08:29:40,,139,2890,954,157
19-09-2022,08:30:00,0,138,1945,950,159
19-09-2022,08:30:20,,132,2273,958,154
19-09-2022,08:30:40,0,138,2803,955,159
19-09-2022,08:31:00,0,138,2353,953,158
19-09-2022,08:31:20,,144,2471,952,158
19-09-2022,08:31:40,,141,1327,957,146
19-09-2022,08:32:00,,140,2083,956,160
19-09-2022,08:32:20,,141,3036,953,159
19-09-2022,08:32:40,,136,3202,957,162
19-09-2022,08:33:00,,155,1827,953,156
19-09-2022,08:33:20,,136,2669,984,152
19-09-2022,08:33:40,,140,2554,959,158
19-09-2022,08:34:00,0,140,2152,962,162
19-09-2022,08:34:20,,137,2563,958,162
19-09-2022,08:34:40,,140,3253,944,159
19-09-2022,08:35:00,,142,1549,962,158
19-09-2022,08:35:20,,138,1837,959,162
19-09-2022,08:35:40,,138,1263,961,157
19-09-2022,08:36:00,,140,3327,961,156
19-09-2022,08:36:20,,141,2288,957,160
19-09-2022,08:36:40,,141,3072,959,152
19-09-2022,08:37:00,,136,2345,964,160
19-09-2022,08:37:20,,137,2523,960,163
19-09-2022,08:37:40,,138,1258,963,159
19-09-2022,08:38:00,,136,1292,971,162
19-09-2022,08:38:20,,140,3186,961,159
19-09-2022,08:38:40,,139,2794,960,162
19-09-2022,08:39:00,,137,2998,961,161
19-09-2022,08:39:20,,143,2411,965,159
19-09-2022,08:39:40,0,139,2271,986,161
19-09-2022,08:40:00,,145,2665,964,160
19-09-2022,08:40:20,0,142,2041,958,160
19-09-2022,08:40:40,,137,2555,969,161
19-09-2022,08:41:00,,128,3995,1013,156
19-09-2022,08:41:20,,137,2857,977,193
19-09-2022,08:41:40,,138,2819,969,157
19-09-2022,08:42:00,,140,2188,980,164
19-09-2022,08:42:20,,138,1923,970,161
19-09-2022,08:42:40,,138,2729,968,169
19-09-2022,08:43:00,,137,2739,968,165
19-09-2022,08:43:20,,144,3427,966,159
19-09-2022,08:43:40,,140,2793,970,157
19-09-2022,08:44:00,,140,3178,972,160
19-09-2022,08:44:20,,141,2756,968,159
19-09-2022,08:44:40,,141,2227,971,160
19-09-2022,08:45:00,,142,3180,967,160
19-09-2022,08:45:20,,141,2950,970,161
19-09-2022,08:45:40,,135,1768,993,162
19-09-2022,08:46:00,,140,3243,966,160
19-09-2022,08:46:20,,138,1557,968,158
19-09-2022,08:46:40,,141,2509,971,160
19-09-2022,08:47:00,,140,2944,968,161
19-09-2022,08:47:20,0.03,137,2841,970,161
19-09-2022,08:47:40,,140,1861,973,163
19-09-2022,08:48:00,,144,3204,970,163
19-09-2022,08:48:20,,142,2583,972,163
19-09-2022,08:48:40,,140,2592,972,159
19-09-2022,08:49:00,,139,2524,971,159
19-09-2022,08:49:20,0,140,3469,968,160
19-09-2022,08:49:40,,138,2995,961,155
19-09-2022,08:50:00,,143,1884,970,161
19-09-2022,08:50:20,,140,2778,971,152
19-09-2022,08:50:40,,141,1822,969,161
19-09-2022,08:51:00,0,138,2625,971,164
19-09-2022,08:51:20,,138,2942,973,157
19-09-2022,08:51:40,0,140,2066,971,162
19-09-2022,08:52:00,,140,2458,968,159
19-09-2022,08:52:20,,140,2592,971,157
19-09-2022,08:52:40,,142,2740,974,155
19-09-2022,08:53:00,0,140,1314,980,161
19-09-2022,08:53:20,,141,2916,972,164
19-09-2022,08:53:40,,139,3652,974,157
19-09-2022,08:54:00,,140,3069,974,158
19-09-2022,08:54:20,,139,2509,974,162
19-09-2022,08:54:40,,143,2519,971,163
19-09-2022,08:55:00,,137,2576,972,162
19-09-2022,08:55:20,,142,2992,971,162
19-09-2022,08:55:40,0,139,1103,972,173
19-09-2022,08:56:00,,143,2879,945,166
19-09-2022,08:56:20,0,139,1821,974,164
19-09-2022,08:56:40,,134,2546,972,163
19-09-2022,08:57:00,,140,2614,973,160
19-09-2022,08:57:20,,139,2451,973,162
19-09-2022,08:57:40,,141,2213,972,161
19-09-2022,08:58:00,,142,2566,976,161
19-09-2022,08:58:20,,138,2279,978,164
19-09-2022,08:58:40,,136,2859,980,164
19-09-2022,08:59:00,0,146,3047,976,160
19-09-2022,08:59:20,,138,2206,967,164
19-09-2022,08:59:40,,142,2950,973,167
19-09-2022,09:00:00,,138,1154,975,162
19-09-2022,09:00:20,,143,1973,976,160
19-09-2022,09:00:40,,141,1864,969,160
19-09-2022,09:01:00,,141,3681,976,160
19-09-2022,09:01:20,,140,1744,969,166
19-09-2022,09:01:40,,137,2820,969,162
19-09-2022,09:02:00,,140,2615,973,163
19-09-2022,09:02:20,,146,2744,972,161
19-09-2022,09:02:40,,143,2995,977,162
19-09-2022,09:03:00,,141,1301,973,162
19-09-2022,09:03:20,,142,2737,969,162
19-09-2022,09:03:40,,144,2673,961,158
19-09-2022,09:04:00,,141,1518,975,160
19-09-2022,09:04:20,,142,2862,979,174
19-09-2022,09:04:40,,141,1386,972,178
19-09-2022,09:05:00,,140,2628,978,160
19-09-2022,09:05:20,,139,3270,979,163
19-09-2022,09:05:40,,142,3129,981,161
19-09-2022,09:06:00,,142,1507,977,162
19-09-2022,09:06:20,,141,2886,978,161
19-09-2022,09:06:40,,142,2203,980,164
19-09-2022,09:07:00,,144,1732,973,161
19-09-2022,09:07:20,,144,2845,977,159
19-09-2022,09:07:40,,137,3141,979,163
19-09-2022,09:08:00,,143,2612,982,166
19-09-2022,09:08:20,,139,2397,981,163
19-09-2022,09:08:40,,140,2941,991,161
19-09-2022,09:09:00,,141,2129,975,158
19-09-2022,09:09:20,,144,2468,980,162
19-09-2022,09:09:40,,141,3871,979,164
19-09-2022,09:10:00,0,142,2529,980,162
19-09-2022,09:10:20,,142,3200,997,172
19-09-2022,09:10:40,,142,1830,994,164
19-09-2022,09:11:00,,145,1633,972,163
19-09-2022,09:11:20,,144,1710,979,161
19-09-2022,09:11:40,0,135,2746,979,163
19-09-2022,09:12:00,,143,2921,977,164
19-09-2022,09:12:20,,143,2244,983,160
19-09-2022,09:12:40,,141,1901,976,161
19-09-2022,09:13:00,,142,1565,979,160
19-09-2022,09:13:20,,141,1620,983,160
19-09-2022,09:13:40,,142,2485,985,161
19-09-2022,09:14:00,,141,1554,975,161
19-09-2022,09:14:20,,144,2572,982,162
19-09-2022,09:14:40,,141,3140,984,164
19-09-2022,09:15:00,,142,3435,983,162
19-09-2022,09:15:20,,142,2157,984,173
19-09-2022,09:15:40,,141,1177,976,163
19-09-2022,09:16:00,,142,2309,982,164
19-09-2022,09:16:20,0,144,2767,977,162
19-09-2022,09:16:40,,142,2659,989,191
19-09-2022,09:17:00,,144,2395,982,164
19-09-2022,09:17:20,,143,2084,980,165
19-09-2022,09:17:40,,148,3435,984,164
19-09-2022,09:18:00,,141,2492,982,161
19-09-2022,09:18:20,,145,2142,986,165
19-09-2022,09:18:40,,149,2932,984,163
19-09-2022,09:19:00,0,143,3495,983,160
19-09-2022,09:19:20,,139,1976,980,168
19-09-2022,09:19:40,,139,2960,984,196
19-09-2022,09:20:00,,144,2256,985,161
19-09-2022,09:20:20,,141,2509,983,166
19-09-2022,09:20:40,,135,2305,988,162
19-09-2022,09:21:00,,142,3460,981,164
19-09-2022,09:21:20,,140,1728,987,166
19-09-2022,09:21:40,,142,1911,987,166
19-09-2022,09:22:00,,144,1951,983,163
19-09-2022,09:22:20,,145,2112,976,165
19-09-2022,09:22:40,,142,2420,987,164
19-09-2022,09:23:00,,142,3186,988,178
19-09-2022,09:23:20,,141,1914,989,163
19-09-2022,09:23:40,,141,3558,987,160
19-09-2022,09:24:00,,145,1351,989,168
19-09-2022,09:24:20,0,142,2978,1001,165
19-09-2022,09:24:40,,140,2426,988,158
19-09-2022,09:25:00,,141,3153,986,163
19-09-2022,09:25:20,,145,1766,987,164
19-09-2022,09:25:40,,127,1446,981,164
19-09-2022,09:26:00,,139,1880,988,163
19-09-2022,09:26:20,,143,3093,989,169
19-09-2022,09:26:40,,143,2252,993,163
19-09-2022,09:27:00,,144,3092,985,162
19-09-2022,09:27:20,,142,1328,987,162
19-09-2022,09:27:40,,142,2083,989,162
19-09-2022,09:28:00,,144,2623,982,161
19-09-2022,09:28:20,,140,1395,976,164
19-09-2022,09:28:40,,134,874,975,155
19-09-2022,09:29:00,,142,3859,1033,162
19-09-2022,09:29:20,,139,2538,968,161
19-09-2022,09:29:40,,139,3054,963,163
19-09-2022,09:30:00,0,140,1894,969,156
19-09-2022,09:30:20,,135,2900,957,153
19-09-2022,09:30:40,,137,2186,954,150
19-09-2022,09:31:00,,135,2313,949,154
19-09-2022,09:31:20,,136,1228,960,150
19-09-2022,09:31:40,,139,2084,952,147
19-09-2022,09:32:00,,137,1640,935,150
19-09-2022,09:32:20,,134,2484,940,152
19-09-2022,09:32:40,0,132,3569,942,147
19-09-2022,09:33:00,,133,1965,879,145
19-09-2022,09:33:20,,126,2321,926,143
19-09-2022,09:33:40,,131,2883,917,146
19-09-2022,09:34:00,,135,1483,914,144
19-09-2022,09:34:20,,129,3769,902,146
19-09-2022,09:34:40,,130,1819,899,143
19-09-2022,09:35:00,,131,3175,902,144
19-09-2022,09:35:20,0,129,3048,897,137
19-09-2022,09:35:40,,128,2132,886,141
19-09-2022,09:36:00,,128,2312,887,139
19-09-2022,09:36:20,,125,2356,883,138
19-09-2022,09:36:40,,130,2380,878,142
19-09-2022,09:37:00,,119,2692,874,140
19-09-2022,09:37:20,,126,2231,875,137
19-09-2022,09:37:40,,125,2871,870,136
19-09-2022,09:38:00,,123,3315,868,145
19-09-2022,09:38:20,,122,2776,853,133
19-09-2022,09:38:40,,123,2396,852,137
19-09-2022,09:39:00,,120,2641,847,133
19-09-2022,09:39:20,,123,3211,877,134
19-09-2022,09:39:40,,126,2721,847,130
19-09-2022,09:40:00,0,120,3278,843,134
19-09-2022,09:40:20,,120,3474,839,131
19-09-2022,09:40:40,,117,3113,834,130
19-09-2022,09:41:00,0,112,2252,831,128
19-09-2022,09:41:20,,113,2718,822,126
19-09-2022,09:41:40,,147,2176,819,126
19-09-2022,09:42:00,,117,2303,815,126
19-09-2022,09:42:20,,118,1003,822,129
19-09-2022,09:42:40,,114,1778,805,126
19-09-2022,09:43:00,0,114,2795,791,119
19-09-2022,09:43:20,,114,2830,783,126
19-09-2022,09:43:40,,117,3114,810,129
19-09-2022,09:44:00,,117,3020,819,133
19-09-2022,09:44:20,0,118,2538,825,132
19-09-2022,09:44:40,,120,1912,821,130
19-09-2022,09:45:00,,118,2733,813,184
19-09-2022,09:45:20,,118,1704,811,129
19-09-2022,09:45:40,,114,2109,803,126
19-09-2022,09:46:00,0,116,2326,805,128
19-09-2022,09:46:20,,109,2794,806,127
19-09-2022,09:46:40,,118,3972,798,126
19-09-2022,09:47:00,,114,2654,790,129
19-09-2022,09:47:20,,117,2746,795,123
19-09-2022,09:47:40,,115,4095,786,122
19-09-2022,09:48:00,,109,2961,786,130
19-09-2022,09:48:20,,116,470,790,121
19-09-2022,09:48:40,,110,3255,777,128
19-09-2022,09:49:00,,114,3325,779,115
19-09-2022,09:49:20,,108,2772,775,123
19-09-2022,09:49:40,,113,2906,776,120
19-09-2022,09:50:00,0,131,3369,757,122
19-09-2022,09:50:20,,111,2337,762,116
19-09-2022,09:50:40,,114,2602,760,119
19-09-2022,09:51:00,,115,2702,760,120
19-09-2022,09:51:20,,112,1702,755,108
19-09-2022,09:51:40,,111,1408,758,117
19-09-2022,09:52:00,,97.1,1804,751,115
19-09-2022,09:52:20,,109,1140,752,114
19-09-2022,09:52:40,0,109,1795,749,114
19-09-2022,09:53:00,,95.8,3332,745,114
19-09-2022,09:53:20,,111,2794,745,113
19-09-2022,09:53:40,,106,3564,709,114
19-09-2022,09:54:00,,113,1685,739,105
19-09-2022,09:54:20,,105,3247,742,115
19-09-2022,09:54:40,,109,2605,744,111
19-09-2022,09:55:00,0,108,3329,734,110
19-09-2022,09:55:20,,108,2157,736,113
19-09-2022,09:55:40,0,108,2368,732,112
19-09-2022,09:56:00,,107,2029,731,113
19-09-2022,09:56:20,,108,2214,732,115
19-09-2022,09:56:40,0,106,1589,729,106
19-09-2022,09:57:00,,107,2177,730,111
19-09-2022,09:57:20,,106,1295,729,111
19-09-2022,09:57:40,,105,2187,727,127
19-09-2022,09:58:00,,110,938,719,109
19-09-2022,09:58:20,,103,2574,720,107
19-09-2022,09:58:40,,110,533,713,109
19-09-2022,09:59:00,,105,2106,715,110
19-09-2022,09:59:20,0,107,2630,716,109
19-09-2022,09:59:40,,106,2810,714,114
19-09-2022,10:00:00,,97.6,1844,750,108
19-09-2022,10:00:20,,108,2390,719,102
19-09-2022,10:00:40,,103,1851,711,104
19-09-2022,10:01:00,,104,2545,710,102
19-09-2022,10:01:20,,104,3199,766,108
19-09-2022,10:01:40,0,107,3631,700,106
19-09-2022,10:02:00,,98.9,3546,697,107
19-09-2022,10:02:20,,102,1829,706,106
19-09-2022,10:02:40,,105,2993,705,106
19-09-2022,10:03:00,,99.9,3175,702,110
19-09-2022,10:03:20,,99,3155,701,106
19-09-2022,10:03:40,,101,1786,706,109
19-09-2022,10:04:00,,99.6,2922,702,110
19-09-2022,10:04:20,,103,2805,699,109
19-09-2022,10:04:40,,103,3796,700,106
19-09-2022,10:05:00,,103,2154,713,106
19-09-2022,10:05:20,,103,2485,698,97.9
19-09-2022,10:05:40,0,100,2029,706,106
19-09-2022,10:06:00,,104,1182,697,105
19-09-2022,10:06:20,,103,3389,692,104
19-09-2022,10:06:40,,103,2701,692,97.8
19-09-2022,10:07:00,,99.3,2267,689,108
19-09-2022,10:07:20,0,98.1,1805,715,106
19-09-2022,10:07:40,0,99.3,3401,696,107
19-09-2022,10:08:00,,80.8,3439,685,103
19-09-2022,10:08:20,,102,2272,689,98.9
19-09-2022,10:08:40,,95.5,2702,691,104
19-09-2022,10:09:00,,98.6,1458,687,106
19-09-2022,10:09:20,,105,3191,690,102
19-09-2022,10:09:40,,100,944,689,102
19-09-2022,10:10:00,,98.9,1983,675,102
19-09-2022,10:10:20,,93.9,2684,690,93.3
19-09-2022,10:10:40,0,97.4,1790,681,105
19-09-2022,10:11:00,,101,1692,680,97.1
19-09-2022,10:11:20,,94.4,1736,673,102
19-09-2022,10:11:40,0,99.1,2920,683,93.6
19-09-2022,10:12:00,,116,1330,675,107
19-09-2022,10:12:20,,84.6,1627,675,102
19-09-2022,10:12:40,,100,2697,676,91.6
19-09-2022,10:13:00,,97.3,973,663,100
19-09-2022,10:13:20,0,99.1,1949,670,106
19-09-2022,10:13:40,,100,2494,675,111
19-09-2022,10:14:00,,101,2300,678,104
19-09-2022,10:14:20,0,102,2188,678,103
19-09-2022,10:14:40,,97.5,2401,676,114
19-09-2022,10:15:00,,98.1,2398,660,102
19-09-2022,10:15:20,,98.6,2948,688,103
19-09-2022,10:15:40,,98.9,1345,673,105
19-09-2022,10:16:00,,97.8,2634,672,104
19-09-2022,10:16:20,,88.6,2181,675,106
19-09-2022,10:16:40,,97.8,2562,671,102
19-09-2022,10:17:00,,92.5,3275,690,102
19-09-2022,10:17:20,,92.1,2945,669,103
19-09-2022,10:17:40,,96.5,1814,671,105
19-09-2022,10:18:00,,97,3025,666,104
19-09-2022,10:18:20,,96.6,1863,669,102
19-09-2022,10:18:40,,101,2299,673,103
19-09-2022,10:19:00,,119,2450,670,103
19-09-2022,10:19:20,,97.6,3569,667,106
19-09-2022,10:19:40,0,98.5,2475,671,102
19-09-2022,10:20:00,0,138,3898,678,99.1
19-09-2022,10:20:20,,104,3271,674,106
19-09-2022,10:20:40,,101,2784,672,102
19-09-2022,10:21:00,,97.6,2234,662,99.4
19-09-2022,10:21:20,,110,1109,668,101
19-09-2022,10:21:40,,98.6,3728,670,105
19-09-2022,10:22:00,,99.8,967,665,98.5
19-09-2022,10:22:20,,96,1570,668,187
19-09-2022,10:22:40,,100,2754,667,99.8
19-09-2022,10:23:00,,99.8,1960,667,101
19-09-2022,10:23:20,0,99,2692,665,100
19-09-2022,10:23:40,,96.3,3016,665,101
19-09-2022,10:24:00,0,97.4,3359,666,102
19-09-2022,10:24:20,,96.9,2856,668,105
19-09-2022,10:24:40,0,101,1810,668,101
19-09-2022,10:25:00,,99,2685,666,102
19-09-2022,10:25:20,,89,3019,663,113
19-09-2022,10:25:40,,97,3132,684,101
19-09-2022,10:26:00,,91.5,2999,662,100
19-09-2022,10:26:20,,98.1,2592,663,103
19-09-2022,10:26:40,,102,2323,661,100
19-09-2022,10:27:00,,99.6,2878,663,99
19-09-2022,10:27:20,,107,2612,664,105
19-09-2022,10:27:40,,91.3,2906,660,101
19-09-2022,10:28:00,,88.7,2751,660,104
19-09-2022,10:28:20,,90.5,2884,660,97.3
19-09-2022,10:28:40,,93.1,1875,661,100
19-09-2022,10:29:00,,95.9,2139,662,96.8
19-09-2022,10:29:20,,95.7,1640,660,98.5
19-09-2022,10:29:40,,95.1,938,660,101
19-09-2022,10:30:00,,95,3358,653,100
19-09-2022,10:30:20,,100,1978,659,101
19-09-2022,10:30:40,,95.1,2650,658,100
19-09-2022,10:31:00,,96.3,3143,679,92.1
19-09-2022,10:31:20,,94.4,3222,664,101
19-09-2022,10:31:40,0,104,1613,661,102
19-09-2022,10:32:00,,98.3,2511,662,100
19-09-2022,10:32:20,,102,2130,656,89.5
19-09-2022,10:32:40,,94.9,2979,635,104
19-09-2022,10:33:00,0,94.8,1769,658,100
19-09-2022,10:33:20,,96.4,2407,657,100
19-09-2022,10:33:40,,99.1,1967,658,100
19-09-2022,10:34:00,,97,2632,660,99.9
19-09-2022,10:34:20,,130,1768,658,99.1
19-09-2022,10:34:40,,98.6,1034,659,102
19-09-2022,10:35:00,,92,1808,660,96.4
19-09-2022,10:35:20,0,96.7,1799,633,98.5
19-09-2022,10:35:40,,95.8,3050,659,99
19-09-2022,10:36:00,,104,2088,659,98.5
19-09-2022,10:36:20,,95.8,2190,654,102
19-09-2022,10:36:40,,88.5,3354,658,101
19-09-2022,10:37:00,0,95.4,2127,657,98.4
19-09-2022,10:37:20,,97.9,3069,656,101
19-09-2022,10:37:40,,93.8,2029,656,101
19-09-2022,10:38:00,,98.8,2577,615,99.6
19-09-2022,10:38:20,,96,3293,655,95.9
19-09-2022,10:38:40,,94.5,2052,657,91.9
19-09-2022,10:39:00,,98.9,1845,655,106
19-09-2022,10:39:20,,97.1,2053,637,97.1
19-09-2022,10:39:40,0,94.9,2916,659,90.9
19-09-2022,10:40:00,,94.2,2306,655,99.3
19-09-2022,10:40:20,,92.3,2255,653,97.6
19-09-2022,10:40:40,,96.3,3072,657,97.6
19-09-2022,10:41:00,,89.9,3566,655,100
19-09-2022,10:41:20,0,96.4,2419,650,98.9
19-09-2022,10:41:40,,97.3,3058,651,99.6
19-09-2022,10:42:00,,92.6,1879,651,99.6
19-09-2022,10:42:20,,94.9,3353,646,99.4
19-09-2022,10:42:40,,96.4,2601,646,95.3
19-09-2022,10:43:00,,94.4,2142,647,86.8
19-09-2022,10:43:20,,95.4,2423,649,127
19-09-2022,10:43:40,,94.1,2539,655,101
19-09-2022,10:44:00,,90.4,1824,655,95.4
19-09-2022,10:44:20,,96,2303,649,97.5
19-09-2022,10:44:40,,94.9,3238,649,94.4
19-09-2022,10:45:00,,99.6,3113,645,87.8
19-09-2022,10:45:20,,96.4,1908,656,95.9
19-09-2022,10:45:40,,92.9,1893,651,98
19-09-2022,10:46:00,,93.9,2824,652,98.5
19-09-2022,10:46:20,,91.3,1355,646,104
19-09-2022,10:46:40,,96.6,3023,648,99.5
19-09-2022,10:47:00,,83.5,2133,653,98.9
19-09-2022,10:47:20,,101,1424,649,101
19-09-2022,10:47:40,0,105,3480,650,104
19-09-2022,10:48:00,,93.3,2165,647,98.3
19-09-2022,10:48:20,,82.9,2782,652,100
19-09-2022,10:48:40,,84.8,3287,647,97.9
19-09-2022,10:49:00,,98.1,2931,646,88.9
19-09-2022,10:49:20,,94.1,2408,652,97.1
19-09-2022,10:49:40,,95.4,2392,650,94.8
19-09-2022,10:50:00,,94.3,2259,655,87
19-09-2022,10:50:20,,95.3,2741,648,98
19-09-2022,10:50:40,,92.4,2094,652,100
19-09-2022,10:51:00,0,88.9,2791,656,100
19-09-2022,10:51:20,,92,3026,653,123
19-09-2022,10:51:40,,83.1,2233,649,99.9
19-09-2022,10:52:00,,87.4,3227,651,102
19-09-2022,10:52:20,,86.7,1907,646,98.6
19-09-2022,10:52:40,,86.9,2705,646,94.7
19-09-2022,10:53:00,,94.9,3223,643,93.7
19-09-2022,10:53:20,,95.6,1241,648,98.7
19-09-2022,10:53:40,0,85.5,3526,648,98.8
19-09-2022,10:54:00,,90.4,1182,652,101
19-09-2022,10:54:20,,96.9,2226,648,95.4
19-09-2022,10:54:40,,92.9,2533,652,99.3
19-09-2022,10:55:00,,97.6,1428,649,87.1
19-09-2022,10:55:20,,94,986,651,91.5
19-09-2022,10:55:40,,98.1,2303,647,100
19-09-2022,10:56:00,0,82.1,2920,650,98.6
19-09-2022,10:56:20,,96.1,2651,671,102
19-09-2022,10:56:40,,91.9,1690,624,99.9
19-09-2022,10:57:00,,92.1,2322,653,98.2
19-09-2022,10:57:20,,88.3,1057,650,107
19-09-2022,10:57:40,,93.8,3792,653,101
19-09-2022,10:58:00,,106,2734,652,93.4
19-09-2022,10:58:20,,95,2557,652,99.6
19-09-2022,10:58:40,,92.1,2887,680,97.1
19-09-2022,10:59:00,,89.5,3726,650,97.6
19-09-2022,10:59:20,,96,3135,651,96.4
19-09-2022,10:59:40,0,96,2005,682,101
19-09-2022,11:00:00,,99.1,2205,645,97.8
19-09-2022,11:00:20,,97.9,1540,649,97.4
19-09-2022,11:00:40,,93,3972,649,98.9
19-09-2022,11:01:00,,97.5,1705,647,101
19-09-2022,11:01:20,,95.9,3404,646,88.6
19-09-2022,11:01:40,0,99,3864,643,96.3
19-09-2022,11:02:00,,94.8,1286,645,151
